Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,month,day_of_month,is_weekend,time_idx
2022-01-22,store_1,95.71151089799883,1,small,50000,5,1,22,1,386
2022-01-23,store_1,64.50378580553732,0,small,50000,6,1,23,1,387
2022-01-24,store_1,41.8565520771288,0,small,50000,0,1,24,0,388
2022-01-25,store_1,48.901031620776074,0,small,50000,1,1,25,0,389
2022-01-26,store_1,48.18664267479867,0,small,50000,2,1,26,0,390
2022-01-27,store_1,77.97516455647755,1,small,50000,3,1,27,0,391
2022-01-28,store_1,80.63002161361509,1,small,50000,4,1,28,1,392
2022-01-29,store_1,93.64535267147109,1,small,50000,5,1,29,1,393
2022-01-30,store_1,64.97249758777464,0,small,50000,6,1,30,1,394
2022-01-31,store_1,44.51171479120208,0,small,50000,0,1,31,0,395
2022-02-01,store_1,41.95216448965236,0,small,50000,1,2,1,0,396
2022-02-02,store_1,43.357864099404765,0,small,50000,2,2,2,0,397
2022-02-03,store_1,48.001439433142316,0,small,50000,3,2,3,0,398
2022-02-04,store_1,80.38328303158188,1,small,50000,4,2,4,1,399
2022-02-05,store_1,88.3573957591127,1,small,50000,5,2,5,1,400
2022-02-06,store_1,61.40921483361501,0,small,50000,6,2,6,1,401
2022-02-07,store_1,37.68207489323248,0,small,50000,0,2,7,0,402
2022-02-08,store_1,43.08409086390436,0,small,50000,1,2,8,0,403
2022-02-09,store_1,42.527829753759406,0,small,50000,2,2,9,0,404
2022-02-10,store_1,43.757576060520414,0,small,50000,3,2,10,0,405
2022-02-11,store_1,71.49986028859823,1,small,50000,4,2,11,1,406
2022-02-12,store_1,92.97264956187206,1,small,50000,5,2,12,1,407
2022-02-13,store_1,91.91144685721589,1,small,50000,6,2,13,1,408
2022-02-14,store_1,40.98906801291952,0,small,50000,0,2,14,0,409
2022-02-15,store_1,39.47094062626939,0,small,50000,1,2,15,0,410
2022-02-16,store_1,44.55507351320145,0,small,50000,2,2,16,0,411
2022-02-17,store_1,47.959210870390606,0,small,50000,3,2,17,0,412
2022-02-18,store_1,74.89611243807498,1,small,50000,4,2,18,1,413
2022-02-19,store_1,79.65442189640682,1,small,50000,5,2,19,1,414
2022-02-20,store_1,55.891646658850604,0,small,50000,6,2,20,1,415
2022-02-21,store_1,40.36722089403413,0,small,50000,0,2,21,0,416
2022-02-22,store_1,43.89302836743556,0,small,50000,1,2,22,0,417
2022-02-23,store_1,60.083549507097736,1,small,50000,2,2,23,0,418
2022-02-24,store_1,46.86344890876545,0,small,50000,3,2,24,0,419
2022-02-25,store_1,74.7754175223068,1,small,50000,4,2,25,1,420
2022-02-26,store_1,91.47074338026616,1,small,50000,5,2,26,1,421
2022-02-27,store_1,60.522012794992136,0,small,50000,6,2,27,1,422
2022-02-28,store_1,62.51480217324323,1,small,50000,0,2,28,0,423
2022-03-01,store_1,62.92339435924547,1,small,50000,1,3,1,0,424
2022-03-02,store_1,41.60841315623185,0,small,50000,2,3,2,0,425
2022-03-03,store_1,47.347148283735315,0,small,50000,3,3,3,0,426
2022-03-04,store_1,79.6950695575196,1,small,50000,4,3,4,1,427
2022-03-05,store_1,95.94225475032536,1,small,50000,5,3,5,1,428
2022-03-06,store_1,61.91976204364802,0,small,50000,6,3,6,1,429
2022-03-07,store_1,42.28546375206414,0,small,50000,0,3,7,0,430
2022-03-08,store_1,44.52605950657007,0,small,50000,1,3,8,0,431
2022-03-09,store_1,44.7174508673862,0,small,50000,2,3,9,0,432
2022-03-10,store_1,71.97324894890343,1,small,50000,3,3,10,0,433
2022-03-11,store_1,82.22769746299002,1,small,50000,4,3,11,1,434
2022-03-12,store_1,85.46593769369059,1,small,50000,5,3,12,1,435
2022-03-13,store_1,64.62311872874056,0,small,50000,6,3,13,1,436
2022-03-14,store_1,40.73019899834008,0,small,50000,0,3,14,0,437
2022-03-15,store_1,46.592397092201786,0,small,50000,1,3,15,0,438
2022-03-16,store_1,42.76094768342803,0,small,50000,2,3,16,0,439
2022-03-17,store_1,74.56653435239437,1,small,50000,3,3,17,0,440
2022-03-18,store_1,73.09815681868548,1,small,50000,4,3,18,1,441
2022-03-19,store_1,83.34589794756204,1,small,50000,5,3,19,1,442
2022-03-20,store_1,60.44859828878619,0,small,50000,6,3,20,1,443
2022-03-21,store_1,43.48613239647189,0,small,50000,0,3,21,0,444
2022-03-22,store_1,41.85045189791214,0,small,50000,1,3,22,0,445
2022-03-23,store_1,42.54884865325177,0,small,50000,2,3,23,0,446
2022-03-24,store_1,48.074328173606105,0,small,50000,3,3,24,0,447
2022-03-25,store_1,75.56209170988497,1,small,50000,4,3,25,1,448
2022-03-26,store_1,92.15176840091146,1,small,50000,5,3,26,1,449
2022-03-27,store_1,62.63421615158083,0,small,50000,6,3,27,1,450
2022-03-28,store_1,41.27366113721101,0,small,50000,0,3,28,0,451
2022-03-29,store_1,47.75039111328851,0,small,50000,1,3,29,0,452
2022-03-30,store_1,46.511948637820545,0,small,50000,2,3,30,0,453
2022-03-31,store_1,71.18925440404246,1,small,50000,3,3,31,0,454
2022-04-01,store_1,79.63837874267467,1,small,50000,4,4,1,1,455
2022-04-02,store_1,101.02222253529874,1,small,50000,5,4,2,1,456
2022-04-03,store_1,67.09656208760046,0,small,50000,6,4,3,1,457
2022-04-04,store_1,49.51463950028312,0,small,50000,0,4,4,0,458
2022-04-05,store_1,51.024104377227324,0,small,50000,1,4,5,0,459
2022-04-06,store_1,74.10010070625677,1,small,50000,2,4,6,0,460
2022-04-07,store_1,55.59516445225254,0,small,50000,3,4,7,0,461
2022-04-08,store_1,89.52612695373755,1,small,50000,4,4,8,1,462
2022-04-09,store_1,110.18743065502146,1,small,50000,5,4,9,1,463
2022-04-10,store_1,71.27265664036432,0,small,50000,6,4,10,1,464
2022-04-11,store_1,49.04339669719024,0,small,50000,0,4,11,0,465
2022-04-12,store_1,50.020645156443535,0,small,50000,1,4,12,0,466
2022-04-13,store_1,53.51482210040025,0,small,50000,2,4,13,0,467
2022-04-14,store_1,58.56401614018753,0,small,50000,3,4,14,0,468
2022-04-15,store_1,80.84558525006759,1,small,50000,4,4,15,1,469
2022-04-16,store_1,100.57780147412993,1,small,50000,5,4,16,1,470
2022-04-17,store_1,65.60804879727758,0,small,50000,6,4,17,1,471
2022-04-18,store_1,48.14166052596043,0,small,50000,0,4,18,0,472
2022-04-19,store_1,52.93836091871353,0,small,50000,1,4,19,0,473
2022-04-20,store_1,50.928598753421916,0,small,50000,2,4,20,0,474
2022-04-21,store_1,48.532575468484985,0,small,50000,3,4,21,0,475
2022-04-22,store_1,84.83230294631053,1,small,50000,4,4,22,1,476
2022-04-23,store_1,107.04165620324645,1,small,50000,5,4,23,1,477
2022-04-24,store_1,70.07863453315794,0,small,50000,6,4,24,1,478
2022-04-25,store_1,48.25743067214174,0,small,50000,0,4,25,0,479
2022-04-26,store_1,49.172519644242904,0,small,50000,1,4,26,0,480
2022-04-27,store_1,73.7074370578275,1,small,50000,2,4,27,0,481
2022-04-28,store_1,56.54037619933087,0,small,50000,3,4,28,0,482
2022-04-29,store_1,83.00430296926045,1,small,50000,4,4,29,1,483
2022-04-30,store_1,113.54495647820923,1,small,50000,5,4,30,1,484
2022-05-01,store_1,73.53314600607685,0,small,50000,6,5,1,1,485
2022-05-02,store_1,48.058692703600016,0,small,50000,0,5,2,0,486
2022-05-03,store_1,50.648317715706256,0,small,50000,1,5,3,0,487
2022-05-04,store_1,54.739596735807915,0,small,50000,2,5,4,0,488
2022-05-05,store_1,57.05341805996228,0,small,50000,3,5,5,0,489
2022-05-06,store_1,95.80918574818318,1,small,50000,4,5,6,1,490
2022-05-07,store_1,108.24009368887032,1,small,50000,5,5,7,1,491
2022-05-08,store_1,68.87831873315021,0,small,50000,6,5,8,1,492
2022-05-09,store_1,54.17403491743812,0,small,50000,0,5,9,0,493
2022-05-10,store_1,52.374162479448366,0,small,50000,1,5,10,0,494
2022-05-11,store_1,57.10922239592898,0,small,50000,2,5,11,0,495
2022-05-12,store_1,55.98874897175876,0,small,50000,3,5,12,0,496
2022-05-13,store_1,92.38937479618588,1,small,50000,4,5,13,1,497
2022-05-14,store_1,108.90856805571785,1,small,50000,5,5,14,1,498
2022-05-15,store_1,97.10803636716223,1,small,50000,6,5,15,1,499
2022-05-16,store_1,54.482904088864125,0,small,50000,0,5,16,0,500
2022-05-17,store_1,55.616794820293464,0,small,50000,1,5,17,0,501
2022-05-18,store_1,53.90284385866769,0,small,50000,2,5,18,0,502
2022-05-19,store_1,54.56225771912741,0,small,50000,3,5,19,0,503
2022-05-20,store_1,92.31868848654756,1,small,50000,4,5,20,1,504
2022-05-21,store_1,107.70512930616711,1,small,50000,5,5,21,1,505
2022-05-22,store_1,72.7648912902607,0,small,50000,6,5,22,1,506
2022-05-23,store_1,49.969595360780914,0,small,50000,0,5,23,0,507
2022-05-24,store_1,53.56765800094402,0,small,50000,1,5,24,0,508
2022-05-25,store_1,58.97468922376427,0,small,50000,2,5,25,0,509
2022-05-26,store_1,59.38494829322363,0,small,50000,3,5,26,0,510
2022-05-27,store_1,85.97928244776361,1,small,50000,4,5,27,1,511
2022-05-28,store_1,114.54619025421188,1,small,50000,5,5,28,1,512
2022-05-29,store_1,77.3580562112193,0,small,50000,6,5,29,1,513
2022-05-30,store_1,57.29604116061155,0,small,50000,0,5,30,0,514
2022-05-31,store_1,49.31030230067148,0,small,50000,1,5,31,0,515
2022-06-01,store_1,53.132631973911266,0,small,50000,2,6,1,0,516
2022-06-02,store_1,49.38162152966583,0,small,50000,3,6,2,0,517
2022-06-03,store_1,89.01253052423306,1,small,50000,4,6,3,1,518
2022-06-04,store_1,99.55960196716016,1,small,50000,5,6,4,1,519
2022-06-05,store_1,74.80675919574233,0,small,50000,6,6,5,1,520
2022-06-06,store_1,45.41571446630939,0,small,50000,0,6,6,0,521
2022-06-07,store_1,45.65831117237632,0,small,50000,1,6,7,0,522
2022-06-08,store_1,51.25810884788323,0,small,50000,2,6,8,0,523
2022-06-09,store_1,49.67537800707879,0,small,50000,3,6,9,0,524
2022-06-10,store_1,89.86970964753576,1,small,50000,4,6,10,1,525
2022-06-11,store_1,91.79566783032988,1,small,50000,5,6,11,1,526
2022-06-12,store_1,68.34063085593466,0,small,50000,6,6,12,1,527
2022-06-13,store_1,42.33714718833701,0,small,50000,0,6,13,0,528
2022-06-14,store_1,49.07158630318427,0,small,50000,1,6,14,0,529
2022-06-15,store_1,56.8084499293079,0,small,50000,2,6,15,0,530
2022-06-16,store_1,56.11367418264831,0,small,50000,3,6,16,0,531
2022-06-17,store_1,82.8770596441064,1,small,50000,4,6,17,1,532
2022-06-18,store_1,102.2054747927713,1,small,50000,5,6,18,1,533
2022-06-19,store_1,68.30491927858368,0,small,50000,6,6,19,1,534
2022-06-20,store_1,48.36193347744162,0,small,50000,0,6,20,0,535
2022-06-21,store_1,46.46191579198539,0,small,50000,1,6,21,0,536
2022-06-22,store_1,54.05026632032552,0,small,50000,2,6,22,0,537
2022-06-23,store_1,47.666406074087284,0,small,50000,3,6,23,0,538
2022-06-24,store_1,83.88867633786498,1,small,50000,4,6,24,1,539
2022-06-25,store_1,99.8659444993149,1,small,50000,5,6,25,1,540
2022-06-26,store_1,105.60656111257312,1,small,50000,6,6,26,1,541
2022-06-27,store_1,47.29885243303431,0,small,50000,0,6,27,0,542
2022-06-28,store_1,46.36534687701205,0,small,50000,1,6,28,0,543
2022-06-29,store_1,49.909507513417715,0,small,50000,2,6,29,0,544
2022-06-30,store_1,55.66715262408231,0,small,50000,3,6,30,0,545
2022-07-01,store_1,82.16577461599252,1,small,50000,4,7,1,1,546
2022-07-02,store_1,94.66745206936776,1,small,50000,5,7,2,1,547
2022-07-03,store_1,63.431035400488426,0,small,50000,6,7,3,1,548
2022-07-04,store_1,46.56177826815425,0,small,50000,0,7,4,0,549
2022-07-05,store_1,46.26590131699568,0,small,50000,1,7,5,0,550
2022-07-06,store_1,49.77483683934964,0,small,50000,2,7,6,0,551
2022-07-07,store_1,58.19030364878575,0,small,50000,3,7,7,0,552
2022-07-08,store_1,76.61968489594321,1,small,50000,4,7,8,1,553
2022-07-09,store_1,88.46344799459813,1,small,50000,5,7,9,1,554
2022-07-10,store_1,67.53992137865643,0,small,50000,6,7,10,1,555
2022-07-11,store_1,43.468704185864176,0,small,50000,0,7,11,0,556
2022-07-12,store_1,46.73950129978319,0,small,50000,1,7,12,0,557
2022-07-13,store_1,48.04228526273123,0,small,50000,2,7,13,0,558
2022-07-14,store_1,51.81281292617265,0,small,50000,3,7,14,0,559
2022-07-15,store_1,89.08499287323662,1,small,50000,4,7,15,1,560
2022-07-16,store_1,101.40014018662251,1,small,50000,5,7,16,1,561
2022-07-17,store_1,67.79537046780275,0,small,50000,6,7,17,1,562
2022-07-18,store_1,41.8092535540087,0,small,50000,0,7,18,0,563
2022-07-19,store_1,44.76146717003686,0,small,50000,1,7,19,0,564
2022-07-20,store_1,42.89794204925127,0,small,50000,2,7,20,0,565
2022-07-21,store_1,50.370245291879264,0,small,50000,3,7,21,0,566
2022-07-22,store_1,86.4375816897626,1,small,50000,4,7,22,1,567
2022-07-23,store_1,100.00989257231205,1,small,50000,5,7,23,1,568
2022-07-24,store_1,64.27350113930973,0,small,50000,6,7,24,1,569
2022-07-25,store_1,67.41782171701716,1,small,50000,0,7,25,0,570
2022-07-26,store_1,45.85918495697392,0,small,50000,1,7,26,0,571
2022-07-27,store_1,50.50669872074946,0,small,50000,2,7,27,0,572
2022-07-28,store_1,54.50481067741609,0,small,50000,3,7,28,0,573
2022-07-29,store_1,75.82663512890267,1,small,50000,4,7,29,1,574
2022-07-30,store_1,98.95054440873467,1,small,50000,5,7,30,1,575
2022-07-31,store_1,68.02336294776454,0,small,50000,6,7,31,1,576
2022-08-01,store_1,41.85837712560106,0,small,50000,0,8,1,0,577
2022-08-02,store_1,46.70109854242328,0,small,50000,1,8,2,0,578
2022-08-03,store_1,54.17915957553927,0,small,50000,2,8,3,0,579
2022-08-04,store_1,49.609617586126674,0,small,50000,3,8,4,0,580
2022-08-05,store_1,79.90791792555758,1,small,50000,4,8,5,1,581
2022-08-06,store_1,89.19753180787988,1,small,50000,5,8,6,1,582
2022-08-07,store_1,93.45461547678364,1,small,50000,6,8,7,1,583
2022-08-08,store_1,43.72923526027301,0,small,50000,0,8,8,0,584
2022-08-09,store_1,45.559817124267944,0,small,50000,1,8,9,0,585
2022-08-10,store_1,45.073470794053605,0,small,50000,2,8,10,0,586
2022-08-11,store_1,75.57643915939859,1,small,50000,3,8,11,0,587
2022-08-12,store_1,84.09608246299936,1,small,50000,4,8,12,1,588
2022-08-13,store_1,94.69270828472409,1,small,50000,5,8,13,1,589
2022-08-14,store_1,64.71326510141716,0,small,50000,6,8,14,1,590
2022-08-15,store_1,42.23889498059159,0,small,50000,0,8,15,0,591
2022-08-16,store_1,46.811975728930875,0,small,50000,1,8,16,0,592
2022-08-17,store_1,48.15812236344894,0,small,50000,2,8,17,0,593
2022-08-18,store_1,71.24788416541631,1,small,50000,3,8,18,0,594
2022-08-19,store_1,79.61468018201961,1,small,50000,4,8,19,1,595
2022-08-20,store_1,88.02276476328505,1,small,50000,5,8,20,1,596
2022-08-21,store_1,89.68433882633269,1,small,50000,6,8,21,1,597
2022-08-22,store_1,43.150046068662995,0,small,50000,0,8,22,0,598
2022-08-23,store_1,45.79072181145848,0,small,50000,1,8,23,0,599
2022-08-24,store_1,67.00612498932273,1,small,50000,2,8,24,0,600
2022-08-25,store_1,52.49769962572914,0,small,50000,3,8,25,0,601
2022-08-26,store_1,80.60781772216743,1,small,50000,4,8,26,1,602
2022-08-27,store_1,89.35153130474565,1,small,50000,5,8,27,1,603
2022-08-28,store_1,56.99651225171121,0,small,50000,6,8,28,1,604
2022-08-29,store_1,42.43564668977465,0,small,50000,0,8,29,0,605
2022-08-30,store_1,44.114029066575256,0,small,50000,1,8,30,0,606
2022-08-31,store_1,47.76349160397985,0,small,50000,2,8,31,0,607
2022-09-01,store_1,51.541179888343194,0,small,50000,3,9,1,0,608
2022-09-02,store_1,74.21110800872852,1,small,50000,4,9,2,1,609
2022-09-03,store_1,95.59631552861802,1,small,50000,5,9,3,1,610
2022-09-04,store_1,63.99970143246461,0,small,50000,6,9,4,1,611
2022-09-05,store_1,69.63093784395899,1,small,50000,0,9,5,0,612
2022-09-06,store_1,45.83671975011176,0,small,50000,1,9,6,0,613
2022-09-07,store_1,54.19069942209697,0,small,50000,2,9,7,0,614
2022-09-08,store_1,47.47668954677632,0,small,50000,3,9,8,0,615
2022-09-09,store_1,87.89882278683244,1,small,50000,4,9,9,1,616
2022-09-10,store_1,96.39574268693262,1,small,50000,5,9,10,1,617
2022-09-11,store_1,67.78611268808221,0,small,50000,6,9,11,1,618
2022-09-12,store_1,45.17452158178991,0,small,50000,0,9,12,0,619
2022-09-13,store_1,50.20084375026484,0,small,50000,1,9,13,0,620
2022-09-14,store_1,49.02611667612535,0,small,50000,2,9,14,0,621
2022-09-15,store_1,49.6105687338629,0,small,50000,3,9,15,0,622
2022-09-16,store_1,88.34967577071916,1,small,50000,4,9,16,1,623
2022-09-17,store_1,96.93589743628176,1,small,50000,5,9,17,1,624
2022-09-18,store_1,65.71267468753979,0,small,50000,6,9,18,1,625
2022-09-19,store_1,47.772810457709596,0,small,50000,0,9,19,0,626
2022-09-20,store_1,45.04402422786324,0,small,50000,1,9,20,0,627
2022-09-21,store_1,51.48290944249132,0,small,50000,2,9,21,0,628
2022-09-22,store_1,50.94575999459871,0,small,50000,3,9,22,0,629
2022-09-23,store_1,81.94551170006415,1,small,50000,4,9,23,1,630
2022-09-24,store_1,97.84125062873382,1,small,50000,5,9,24,1,631
2022-09-25,store_1,60.11744213155116,0,small,50000,6,9,25,1,632
2022-09-26,store_1,43.24269112334585,0,small,50000,0,9,26,0,633
2022-09-27,store_1,76.0545205519596,1,small,50000,1,9,27,0,634
2022-09-28,store_1,52.209512289593526,0,small,50000,2,9,28,0,635
2022-09-29,store_1,52.32958229047832,0,small,50000,3,9,29,0,636
2022-09-30,store_1,83.49331391206468,1,small,50000,4,9,30,1,637
2022-10-01,store_1,96.05454032379131,1,small,50000,5,10,1,1,638
2022-10-02,store_1,69.40091600007389,0,small,50000,6,10,2,1,639
2022-10-03,store_1,44.544076821738365,0,small,50000,0,10,3,0,640
2022-10-04,store_1,48.045083253946984,0,small,50000,1,10,4,0,641
2022-10-05,store_1,52.858968879629366,0,small,50000,2,10,5,0,642
2022-10-06,store_1,50.45356217394853,0,small,50000,3,10,6,0,643
2022-10-07,store_1,88.91970101964733,1,small,50000,4,10,7,1,644
2022-10-08,store_1,90.02855156113505,1,small,50000,5,10,8,1,645
2022-10-09,store_1,70.28816635677897,0,small,50000,6,10,9,1,646
2022-10-10,store_1,44.156339085226946,0,small,50000,0,10,10,0,647
2022-10-11,store_1,46.91811964229153,0,small,50000,1,10,11,0,648
2022-10-12,store_1,45.26968780688876,0,small,50000,2,10,12,0,649
2022-10-13,store_1,51.300163607738824,0,small,50000,3,10,13,0,650
2022-10-14,store_1,78.20163722974515,1,small,50000,4,10,14,1,651
2022-10-15,store_1,94.52663385437505,1,small,50000,5,10,15,1,652
2022-10-16,store_1,64.54615495309902,0,small,50000,6,10,16,1,653
2022-10-17,store_1,47.14948241152627,0,small,50000,0,10,17,0,654
2022-10-18,store_1,47.98740199306255,0,small,50000,1,10,18,0,655
2022-10-19,store_1,76.14479904895514,1,small,50000,2,10,19,0,656
2022-10-20,store_1,49.618395543829784,0,small,50000,3,10,20,0,657
2022-10-21,store_1,78.85755237278367,1,small,50000,4,10,21,1,658
2022-10-22,store_1,106.2561842413705,1,small,50000,5,10,22,1,659
2022-10-23,store_1,62.6031616727659,0,small,50000,6,10,23,1,660
2022-10-24,store_1,48.720673566284034,0,small,50000,0,10,24,0,661
2022-10-25,store_1,46.91714072658669,0,small,50000,1,10,25,0,662
2022-10-26,store_1,49.99975470478343,0,small,50000,2,10,26,0,663
2022-10-27,store_1,55.30310075067527,0,small,50000,3,10,27,0,664
2022-10-28,store_1,87.73605746054886,1,small,50000,4,10,28,1,665
2022-10-29,store_1,96.94817019013425,1,small,50000,5,10,29,1,666
2022-10-30,store_1,63.730560932631754,0,small,50000,6,10,30,1,667
2022-10-31,store_1,44.868785622436896,0,small,50000,0,10,31,0,668
2022-11-01,store_1,50.711676757447655,0,small,50000,1,11,1,0,669
2022-11-02,store_1,54.83306133630645,0,small,50000,2,11,2,0,670
2022-11-03,store_1,55.13000198549363,0,small,50000,3,11,3,0,671
2022-11-04,store_1,89.29475348933678,1,small,50000,4,11,4,1,672
2022-11-05,store_1,110.74794197585035,1,small,50000,5,11,5,1,673
2022-11-06,store_1,69.54278469931013,0,small,50000,6,11,6,1,674
2022-11-07,store_1,47.98045202771587,0,small,50000,0,11,7,0,675
2022-11-08,store_1,46.081610630943516,0,small,50000,1,11,8,0,676
2022-11-09,store_1,45.588779636732916,0,small,50000,2,11,9,0,677
2022-11-10,store_1,84.28290815511014,1,small,50000,3,11,10,0,678
2022-11-11,store_1,86.20375993470985,1,small,50000,4,11,11,1,679
2022-11-12,store_1,99.72775322263864,1,small,50000,5,11,12,1,680
2022-11-13,store_1,69.07258248122288,0,small,50000,6,11,13,1,681
2022-11-14,store_1,47.101515766252966,0,small,50000,0,11,14,0,682
2022-11-15,store_1,52.6809273753916,0,small,50000,1,11,15,0,683
2022-11-16,store_1,52.719552169661604,0,small,50000,2,11,16,0,684
2022-11-17,store_1,79.58962862136849,1,small,50000,3,11,17,0,685
2022-11-18,store_1,90.90243629537039,1,small,50000,4,11,18,1,686
2022-11-19,store_1,101.25104340279754,1,small,50000,5,11,19,1,687
2022-11-20,store_1,105.05720330831251,1,small,50000,6,11,20,1,688
2022-11-21,store_1,46.116399582989786,0,small,50000,0,11,21,0,689
2022-11-22,store_1,48.248503554035416,0,small,50000,1,11,22,0,690
2022-11-23,store_1,52.71438697225794,0,small,50000,2,11,23,0,691
2022-11-24,store_1,55.15349110693013,0,small,50000,3,11,24,0,692
2022-11-25,store_1,88.69219072594069,1,small,50000,4,11,25,1,693
2022-11-26,store_1,100.98725803148568,1,small,50000,5,11,26,1,694
2022-11-27,store_1,61.9756714212531,0,small,50000,6,11,27,1,695
2022-11-28,store_1,46.22178278162797,0,small,50000,0,11,28,0,696
2022-11-29,store_1,51.848081902878775,0,small,50000,1,11,29,0,697
2022-11-30,store_1,51.712892541486816,0,small,50000,2,11,30,0,698
2022-12-01,store_1,67.40073883118829,0,small,50000,3,12,1,0,699
2022-12-02,store_1,112.52527009504192,1,small,50000,4,12,2,1,700
2022-12-03,store_1,122.22245228086429,1,small,50000,5,12,3,1,701
2022-12-04,store_1,77.97180684644512,0,small,50000,6,12,4,1,702
